file_name,speaker,age,gender,accent,native_language,country,region,source,spoof_or_real,train_or_val
02be7f70d4e5219505bf9c673f974f6c,n/a,23 - 30,female,n/a,cantonese,"Asian, South Asian or Asian American","east asia (china, taiwan, hong kong, japan, korea)",asr_fairness,real,train
5441d42f7ac9571d9d79192cde0a4b10,n/a,31 - 45,female,n/a,mandarin,"Asian, South Asian or Asian American","east asia (china, taiwan, hong kong, japan, korea)",asr_fairness,real,train
43bbb0318287155a5ab62d4b8b2da89f,n/a,23 - 30,female,n/a,mandarin,"Asian, South Asian or Asian American","east asia (china, taiwan, hong kong, japan, korea)",asr_fairness,real,train
4531bcdfc9523f136acd734cbde94ae5,n/a,18 - 22,female,n/a,cantonese,"Asian, South Asian or Asian American","east asia (china, taiwan, hong kong, japan, korea)",asr_fairness,real,train
997ceb2337f9f79d289fcba785d43793,n/a,18 - 22,female,n/a,mandarin,"Asian, South Asian or Asian American","east asia (china, taiwan, hong kong, japan, korea)",asr_fairness,real,train
4b76014c04a9f6c49029abfaaa9daeb6,n/a,23 - 30,female,n/a,mandarin,"Asian, South Asian or Asian American","east asia (china, taiwan, hong kong, japan, korea)",asr_fairness,real,train
d88d6f756e534e9380ea6bcb98d2f977,n/a,31 - 45,female,n/a,japanese,"Asian, South Asian or Asian American","east asia (china, taiwan, hong kong, japan, korea)",asr_fairness,real,train
b7122eaba98c7dead6d0d00fbcf99ac2,n/a,46 - 65,female,n/a,mandarin,"Asian, South Asian or Asian American","east asia (china, taiwan, hong kong, japan, korea)",asr_fairness,real,train
91471d31302123f9dd525f49ccb03675,n/a,18 - 22,female,n/a,mandarin,"Asian, South Asian or Asian American","east asia (china, taiwan, hong kong, japan, korea)",asr_fairness,real,train
f617609d04e33a0d5a9b99397c3dc311,n/a,18 - 22,female,n/a,cantonese,"Asian, South Asian or Asian American","east asia (china, taiwan, hong kong, japan, korea)",asr_fairness,real,train
5989da712d3813842f1b836a09e39e42,n/a,31 - 45,female,n/a,cantonese,"Asian, South Asian or Asian American","east asia (china, taiwan, hong kong, japan, korea)",asr_fairness,real,train
66005a7b8fc7361ce7fbf93bdf3016a9,n/a,31 - 45,female,n/a,korean,"Asian, South Asian or Asian American","east asia (china, taiwan, hong kong, japan, korea)",asr_fairness,real,train
10b99764a80f97fcc1af6460250b63ec,n/a,18 - 22,female,n/a,cantonese,"Asian, South Asian or Asian American","east asia (china, taiwan, hong kong, japan, korea)",asr_fairness,real,train
a94a3c3870e0b582ef45f8a287544439,n/a,31 - 45,female,n/a,mandarin,"Asian, South Asian or Asian American","east asia (china, taiwan, hong kong, japan, korea)",asr_fairness,real,train
cf255d44dd2de276c9601cd26c601eec,n/a,23 - 30,female,n/a,mandarin,"Asian, South Asian or Asian American","east asia (china, taiwan, hong kong, japan, korea)",asr_fairness,real,train
200b6715877aa861bd46c99cede926e3,n/a,31 - 45,female,n/a,mandarin,"Asian, South Asian or Asian American","east asia (china, taiwan, hong kong, japan, korea)",asr_fairness,real,train
a592c0575faedf75dfa3ff2b087d4e95,n/a,23 - 30,female,n/a,mandarin,"Asian, South Asian or Asian American","east asia (china, taiwan, hong kong, japan, korea)",asr_fairness,real,train
12b164c924933a90913f55614c227ae7,n/a,23 - 30,female,n/a,mandarin,"Asian, South Asian or Asian American","east asia (china, taiwan, hong kong, japan, korea)",asr_fairness,real,train
cb3ec21617ae281f89c0d302bfe1f85e,n/a,23 - 30,female,n/a,mandarin,"Asian, South Asian or Asian American","east asia (china, taiwan, hong kong, japan, korea)",asr_fairness,real,train
0ca2e45dfd82530b7fdf4ac5743a4b61,n/a,23 - 30,female,n/a,mandarin,"Asian, South Asian or Asian American","east asia (china, taiwan, hong kong, japan, korea)",asr_fairness,real,train
bee758a36c9b9983cc2faeec44acbd94,n/a,46 - 65,female,n/a,mandarin,"Asian, South Asian or Asian American","east asia (china, taiwan, hong kong, japan, korea)",asr_fairness,real,train
c1e5ecc90d510a7b4aa4e660d6d61bb2,n/a,31 - 45,female,n/a,mandarin,"Asian, South Asian or Asian American","east asia (china, taiwan, hong kong, japan, korea)",asr_fairness,real,train
722bd915354614dd71e868b252c31ca1,n/a,23 - 30,female,n/a,mandarin,"Asian, South Asian or Asian American","east asia (china, taiwan, hong kong, japan, korea)",asr_fairness,real,train
3693ec7d7f3886f3183c95b4c9c78130,n/a,31 - 45,female,n/a,mandarin,"Asian, South Asian or Asian American","east asia (china, taiwan, hong kong, japan, korea)",asr_fairness,real,train
86cdc813a8a549cee83f8b42628cb736,n/a,23 - 30,female,n/a,mandarin,"Asian, South Asian or Asian American","east asia (china, taiwan, hong kong, japan, korea)",asr_fairness,real,train
d778ffc03b89d433d870ea80b4f275d9,n/a,23 - 30,female,n/a,cantonese,"Asian, South Asian or Asian American","east asia (china, taiwan, hong kong, japan, korea)",asr_fairness,real,train
cb446f89f4c703188dd6290f6ef32de6,n/a,31 - 45,female,n/a,mandarin,"Asian, South Asian or Asian American","east asia (china, taiwan, hong kong, japan, korea)",asr_fairness,real,train
b259a4aa17273fc996c28566bb3d8dd1,n/a,23 - 30,female,n/a,cantonese,"Asian, South Asian or Asian American","east asia (china, taiwan, hong kong, japan, korea)",asr_fairness,real,train
cb8399ed9b7cd79a5575f17c835cfdff,n/a,31 - 45,female,n/a,mandarin,"Asian, South Asian or Asian American","east asia (china, taiwan, hong kong, japan, korea)",asr_fairness,real,train
391527fb3543c170eaae1691c94931c0,n/a,23 - 30,female,n/a,cantonese,"Asian, South Asian or Asian American","east asia (china, taiwan, hong kong, japan, korea)",asr_fairness,real,train
ed56768d95477f71b7fe60b4aca0f6da,n/a,23 - 30,female,n/a,cantonese,"Asian, South Asian or Asian American","east asia (china, taiwan, hong kong, japan, korea)",asr_fairness,real,train
4ead4cc3f237700dd094f5371c8ed091,n/a,23 - 30,female,n/a,cantonese,"Asian, South Asian or Asian American","east asia (china, taiwan, hong kong, japan, korea)",asr_fairness,real,train
516e0d7f06fe541b5d186fcfb0df378e,n/a,23 - 30,female,n/a,mandarin,"Asian, South Asian or Asian American","east asia (china, taiwan, hong kong, japan, korea)",asr_fairness,real,train
6325d7a4378c744bbaee807c240fea16,n/a,31 - 45,female,n/a,cantonese,"Asian, South Asian or Asian American","east asia (china, taiwan, hong kong, japan, korea)",asr_fairness,real,train
e7908be7bfc5564c1b65df60820489f5,n/a,31 - 45,female,n/a,mandarin,"Asian, South Asian or Asian American","east asia (china, taiwan, hong kong, japan, korea)",asr_fairness,real,train
2e0c19af8e4e1b524ca6a28e86c63f32,n/a,23 - 30,female,n/a,mandarin,"Asian, South Asian or Asian American","east asia (china, taiwan, hong kong, japan, korea)",asr_fairness,real,train
fd63de104310e7d686f81ad41a215e5a,n/a,23 - 30,female,n/a,mandarin,"Asian, South Asian or Asian American","east asia (china, taiwan, hong kong, japan, korea)",asr_fairness,real,train
b64d42c237bd65ef6289315388a7c3d7,n/a,23 - 30,female,n/a,cantonese,"Asian, South Asian or Asian American","east asia (china, taiwan, hong kong, japan, korea)",asr_fairness,real,train
7f9664cf502e07712cba31ed6b2801ed,n/a,46 - 65,female,n/a,mandarin,"Asian, South Asian or Asian American","east asia (china, taiwan, hong kong, japan, korea)",asr_fairness,real,train
416c74f6210efe8a1d40ff38849d92a1,n/a,31 - 45,female,n/a,mandarin,"Asian, South Asian or Asian American","east asia (china, taiwan, hong kong, japan, korea)",asr_fairness,real,train
ce684038c17a9c9a9e4fc6e8b705bb02,n/a,23 - 30,female,n/a,cantonese,"Asian, South Asian or Asian American","east asia (china, taiwan, hong kong, japan, korea)",asr_fairness,real,train
7a4eef00afe1867dce19ea7fe589e4fd,n/a,18 - 22,female,n/a,mandarin,"Asian, South Asian or Asian American","east asia (china, taiwan, hong kong, japan, korea)",asr_fairness,real,train
784a98d2467341fe1d11b3435cf8ecf0,n/a,31 - 45,female,n/a,mandarin,"Asian, South Asian or Asian American","east asia (china, taiwan, hong kong, japan, korea)",asr_fairness,real,train
5d74a10969b5714f918fb6d29d336373,n/a,31 - 45,female,n/a,mandarin,"Asian, South Asian or Asian American","east asia (china, taiwan, hong kong, japan, korea)",asr_fairness,real,train
a676f8065f0c2be5dfc46f5a06a29ac7,n/a,31 - 45,female,n/a,korean,"Asian, South Asian or Asian American","east asia (china, taiwan, hong kong, japan, korea)",asr_fairness,real,train
475e555ae006e2299e340f7eda3de5d7,n/a,46 - 65,female,n/a,mandarin,"Asian, South Asian or Asian American","east asia (china, taiwan, hong kong, japan, korea)",asr_fairness,real,train
2948acec6f9e120350bc77da91e6aea8,n/a,31 - 45,female,n/a,mandarin,"Asian, South Asian or Asian American","east asia (china, taiwan, hong kong, japan, korea)",asr_fairness,real,train
d4707c8aea4240c6af9939e9246a35f0,n/a,31 - 45,female,n/a,korean,"Asian, South Asian or Asian American","east asia (china, taiwan, hong kong, japan, korea)",asr_fairness,real,train
a1af3b7ba1382237795cf16e59aa3371,n/a,23 - 30,female,n/a,cantonese,"Asian, South Asian or Asian American","east asia (china, taiwan, hong kong, japan, korea)",asr_fairness,real,train
e527802d77542dfe3d66410f6eb8cea8,n/a,31 - 45,female,n/a,mandarin,"Asian, South Asian or Asian American","east asia (china, taiwan, hong kong, japan, korea)",asr_fairness,real,train
2f3528a3a5219aafe18253f5a6917306,n/a,31 - 45,female,n/a,mandarin,"Asian, South Asian or Asian American","east asia (china, taiwan, hong kong, japan, korea)",asr_fairness,real,train
3641902014177a1ace2ae64c7dfc7847,n/a,31 - 45,female,n/a,mandarin,"Asian, South Asian or Asian American","east asia (china, taiwan, hong kong, japan, korea)",asr_fairness,real,train
c20ebc28e51e737dc3cde5e894923a81,n/a,23 - 30,female,n/a,mandarin,"Asian, South Asian or Asian American","east asia (china, taiwan, hong kong, japan, korea)",asr_fairness,real,train
5f22c4dbde1ebbc4cfe7e992317c0d07,n/a,31 - 45,female,n/a,mandarin,"Asian, South Asian or Asian American","east asia (china, taiwan, hong kong, japan, korea)",asr_fairness,real,train
aa1b99714d4570eaff367837be259323,n/a,31 - 45,female,n/a,mandarin,"Asian, South Asian or Asian American","east asia (china, taiwan, hong kong, japan, korea)",asr_fairness,real,train
99282fd7099817f878a1a93c5ded5383,n/a,31 - 45,female,n/a,japanese,"Asian, South Asian or Asian American","east asia (china, taiwan, hong kong, japan, korea)",asr_fairness,real,train
1c047d14dbf11214e3c5c8b7352d6859,n/a,31 - 45,female,n/a,mandarin,"Asian, South Asian or Asian American","east asia (china, taiwan, hong kong, japan, korea)",asr_fairness,real,train
2a62e18c3e984bbe2c40fc273bd7fdb9,n/a,18 - 22,female,n/a,mandarin,"Asian, South Asian or Asian American","east asia (china, taiwan, hong kong, japan, korea)",asr_fairness,real,train
f7a5bb3777a2a1125d7d1b3b49bb723a,n/a,31 - 45,female,n/a,cantonese,"Asian, South Asian or Asian American","east asia (china, taiwan, hong kong, japan, korea)",asr_fairness,real,train
d830847710f96cf65a64bfebc081d1e4,n/a,46 - 65,female,n/a,mandarin,"Asian, South Asian or Asian American","east asia (china, taiwan, hong kong, japan, korea)",asr_fairness,real,train
c4bf6f607f49da506c3a9ada45c2129f,n/a,23 - 30,female,n/a,mandarin,"Asian, South Asian or Asian American","east asia (china, taiwan, hong kong, japan, korea)",asr_fairness,real,train
576050ba413741b3c503325dbcf68567,n/a,31 - 45,female,n/a,korean,"Asian, South Asian or Asian American","east asia (china, taiwan, hong kong, japan, korea)",asr_fairness,real,train
faff38649b30fbf3b09c0bd725c98194,n/a,23 - 30,female,n/a,cantonese,"Asian, South Asian or Asian American","east asia (china, taiwan, hong kong, japan, korea)",asr_fairness,real,train
6d905aa257aa2e3d048bf0f55ab92e25,n/a,23 - 30,female,n/a,cantonese,"Asian, South Asian or Asian American","east asia (china, taiwan, hong kong, japan, korea)",asr_fairness,real,train
a3b82779e8622a6dece422ea0f082e8b,n/a,18 - 22,female,n/a,mandarin,"Asian, South Asian or Asian American","east asia (china, taiwan, hong kong, japan, korea)",asr_fairness,real,train
add986ddc54e15471ed87666654468cb,n/a,23 - 30,female,n/a,mandarin,"Asian, South Asian or Asian American","east asia (china, taiwan, hong kong, japan, korea)",asr_fairness,real,train
f43615152c3cb04a774628ec69601df0,n/a,23 - 30,female,n/a,mandarin,"Asian, South Asian or Asian American","east asia (china, taiwan, hong kong, japan, korea)",asr_fairness,real,train
5c17972e6864fe9c495251dbaf6601fa,n/a,18 - 22,female,n/a,cantonese,"Asian, South Asian or Asian American","east asia (china, taiwan, hong kong, japan, korea)",asr_fairness,real,train
6efda7270c03a520f237b25f703fba98,n/a,18 - 22,female,n/a,mandarin,"Asian, South Asian or Asian American","east asia (china, taiwan, hong kong, japan, korea)",asr_fairness,real,train
7d6ab3eea9f1501684b0bf0bfddd5818,n/a,23 - 30,female,n/a,mandarin,"Asian, South Asian or Asian American","east asia (china, taiwan, hong kong, japan, korea)",asr_fairness,real,train
1f32564778f8b3c52cee7ef2d1e0c1c9,n/a,23 - 30,female,n/a,cantonese,"Asian, South Asian or Asian American","east asia (china, taiwan, hong kong, japan, korea)",asr_fairness,real,train
4a88af95ca851a3c2b630bec9b5aba30,n/a,31 - 45,female,n/a,cantonese,"Asian, South Asian or Asian American","east asia (china, taiwan, hong kong, japan, korea)",asr_fairness,real,train
b658ba75b258cc3b3c3c30ff77fc30fa,n/a,46 - 65,female,n/a,mandarin,"Asian, South Asian or Asian American","east asia (china, taiwan, hong kong, japan, korea)",asr_fairness,real,train
2c647754fa5e6f9ae8fd142eef904f8b,n/a,18 - 22,female,n/a,cantonese,"Asian, South Asian or Asian American","east asia (china, taiwan, hong kong, japan, korea)",asr_fairness,real,train
30fb352607671168b7d37f34ca60b276,n/a,23 - 30,female,n/a,mandarin,"Asian, South Asian or Asian American","east asia (china, taiwan, hong kong, japan, korea)",asr_fairness,real,train
4d771cee73f67acb5fffd392c5c1ba18,n/a,31 - 45,female,n/a,mandarin,"Asian, South Asian or Asian American","east asia (china, taiwan, hong kong, japan, korea)",asr_fairness,real,train
7285e284317161aefdace85bd8fb0597,n/a,31 - 45,female,n/a,japanese,"Asian, South Asian or Asian American","east asia (china, taiwan, hong kong, japan, korea)",asr_fairness,real,train
649631fdf255146488db2ef0529348fb,n/a,18 - 22,female,n/a,cantonese,"Asian, South Asian or Asian American","east asia (china, taiwan, hong kong, japan, korea)",asr_fairness,real,train
de4dbdb8aa46ae4a023d9d4acf059308,n/a,31 - 45,female,n/a,mandarin,"Asian, South Asian or Asian American","east asia (china, taiwan, hong kong, japan, korea)",asr_fairness,real,train
c8614d021e696ec1135fe48c6cefaf00,n/a,31 - 45,female,n/a,korean,"Asian, South Asian or Asian American","east asia (china, taiwan, hong kong, japan, korea)",asr_fairness,real,train
3e5120e0f4a036117adb3a284afd2c3c,n/a,31 - 45,female,n/a,mandarin,"Asian, South Asian or Asian American","east asia (china, taiwan, hong kong, japan, korea)",asr_fairness,real,train
b257a6756149b728353f2cb6d19e4a3c,n/a,23 - 30,female,n/a,mandarin,"Asian, South Asian or Asian American","east asia (china, taiwan, hong kong, japan, korea)",asr_fairness,real,train
12e40f76c24f69336886928c5a24ff0d,n/a,18 - 22,female,n/a,cantonese,"Asian, South Asian or Asian American","east asia (china, taiwan, hong kong, japan, korea)",asr_fairness,real,train
8adccbacdcbfe91326a45eb4a8982e18,n/a,18 - 22,female,n/a,mandarin,"Asian, South Asian or Asian American","east asia (china, taiwan, hong kong, japan, korea)",asr_fairness,real,train
04a7861cba34cdcdbd7419f77a3d613c,n/a,23 - 30,female,n/a,mandarin,"Asian, South Asian or Asian American","east asia (china, taiwan, hong kong, japan, korea)",asr_fairness,real,train
2165c76298385a3d4db40bde3cc09dde,n/a,23 - 30,female,n/a,mandarin,"Asian, South Asian or Asian American","east asia (china, taiwan, hong kong, japan, korea)",asr_fairness,real,train
ec216faa5e349fb69611441250626755,n/a,23 - 30,female,n/a,mandarin,"Asian, South Asian or Asian American","east asia (china, taiwan, hong kong, japan, korea)",asr_fairness,real,train
f2b1bba49536357f1e86c08848da4a80,n/a,31 - 45,female,n/a,mandarin,"Asian, South Asian or Asian American","east asia (china, taiwan, hong kong, japan, korea)",asr_fairness,real,train
b32d7b20007762a96ca4438e4fc6b1cb,n/a,23 - 30,female,n/a,cantonese,"Asian, South Asian or Asian American","east asia (china, taiwan, hong kong, japan, korea)",asr_fairness,real,train
2fb48b84c0f222a6b17e121d073cfbcb,n/a,23 - 30,female,n/a,mandarin,"Asian, South Asian or Asian American","east asia (china, taiwan, hong kong, japan, korea)",asr_fairness,real,train
b9ea2f6bf52c78e2ff4b0a09137357b0,n/a,23 - 30,female,n/a,cantonese,"Asian, South Asian or Asian American","east asia (china, taiwan, hong kong, japan, korea)",asr_fairness,real,train
47822ed85c28149edac963758ac4bccc,n/a,46 - 65,female,n/a,mandarin,"Asian, South Asian or Asian American","east asia (china, taiwan, hong kong, japan, korea)",asr_fairness,real,train
30c81b6845b3af04ba87400cde06627d,n/a,18 - 22,female,n/a,cantonese,"Asian, South Asian or Asian American","east asia (china, taiwan, hong kong, japan, korea)",asr_fairness,real,train
93042c9380487373db3504c1529c4620,n/a,23 - 30,female,n/a,mandarin,"Asian, South Asian or Asian American","east asia (china, taiwan, hong kong, japan, korea)",asr_fairness,real,train
f73d853f9846bbf0e749886d759ee3f1,n/a,18 - 22,female,n/a,mandarin,"Asian, South Asian or Asian American","east asia (china, taiwan, hong kong, japan, korea)",asr_fairness,real,train
f92ba379b7e33c801ee0f52450df23d7,n/a,23 - 30,female,n/a,mandarin,"Asian, South Asian or Asian American","east asia (china, taiwan, hong kong, japan, korea)",asr_fairness,real,train
8809b16e295dea17ea384691945b671c,n/a,23 - 30,female,n/a,mandarin,"Asian, South Asian or Asian American","east asia (china, taiwan, hong kong, japan, korea)",asr_fairness,real,train
b985578b26d2f8139125bf5001d3f09c,n/a,23 - 30,female,n/a,mandarin,"Asian, South Asian or Asian American","east asia (china, taiwan, hong kong, japan, korea)",asr_fairness,real,train
9d46581e4c7da16bb98798711937db48,n/a,31 - 45,female,n/a,korean,"Asian, South Asian or Asian American","east asia (china, taiwan, hong kong, japan, korea)",asr_fairness,real,train
3805bd58418e87b1a6268f123abab340,n/a,31 - 45,female,n/a,japanese,"Asian, South Asian or Asian American","east asia (china, taiwan, hong kong, japan, korea)",asr_fairness,real,train
91764c541a8f8b5b0c1f62148c8e1153,n/a,31 - 45,female,n/a,cantonese,"Asian, South Asian or Asian American","east asia (china, taiwan, hong kong, japan, korea)",asr_fairness,real,train
22a5b262f593f6e5eb87af69db40c083,n/a,18 - 22,female,n/a,mandarin,"Asian, South Asian or Asian American","east asia (china, taiwan, hong kong, japan, korea)",asr_fairness,real,train
86a2c27a8c6a002e5a48eb49f4a9e273,n/a,46 - 65,female,n/a,mandarin,"Asian, South Asian or Asian American","east asia (china, taiwan, hong kong, japan, korea)",asr_fairness,real,train
6f55ccf3154d098093e418c9a6dbb78b,n/a,31 - 45,female,n/a,mandarin,"Asian, South Asian or Asian American","east asia (china, taiwan, hong kong, japan, korea)",asr_fairness,real,train
19d842953addcd088bc281480e49702a,n/a,31 - 45,female,n/a,mandarin,"Asian, South Asian or Asian American","east asia (china, taiwan, hong kong, japan, korea)",asr_fairness,real,train
75f13f9bd7723cc0960bfce85679ec1a,n/a,18 - 22,female,n/a,cantonese,"Asian, South Asian or Asian American","east asia (china, taiwan, hong kong, japan, korea)",asr_fairness,real,train
501c0c7b41a5145d240d6ecc6c1b49dd,n/a,31 - 45,female,n/a,korean,"Asian, South Asian or Asian American","east asia (china, taiwan, hong kong, japan, korea)",asr_fairness,real,train
53d46193792f321072c9d997878a5d0c,n/a,23 - 30,female,n/a,cantonese,"Asian, South Asian or Asian American","east asia (china, taiwan, hong kong, japan, korea)",asr_fairness,real,train
711ea7f66ed899f9bb9774a6643fd967,n/a,31 - 45,female,n/a,mandarin,"Asian, South Asian or Asian American","east asia (china, taiwan, hong kong, japan, korea)",asr_fairness,real,train
20ef9a4f98b84245a9f6c8a80d87f757,n/a,31 - 45,female,n/a,korean,"Asian, South Asian or Asian American","east asia (china, taiwan, hong kong, japan, korea)",asr_fairness,real,train
bd21e0066d3b2e4a749e8885b4c5cc45,n/a,31 - 45,female,n/a,mandarin,"Asian, South Asian or Asian American","east asia (china, taiwan, hong kong, japan, korea)",asr_fairness,real,train
f86256fad8bd9eb3412a27e192a5d545,n/a,31 - 45,female,n/a,japanese,"Asian, South Asian or Asian American","east asia (china, taiwan, hong kong, japan, korea)",asr_fairness,real,train
156c65b3c886c1638efb6b92c020e6e2,n/a,46 - 65,female,n/a,mandarin,"Asian, South Asian or Asian American","east asia (china, taiwan, hong kong, japan, korea)",asr_fairness,real,train
0b47c90dce428786238ac7850db737e2,n/a,31 - 45,female,n/a,korean,"Asian, South Asian or Asian American","east asia (china, taiwan, hong kong, japan, korea)",asr_fairness,real,train
4c407a511fcbec77b9745cadc3807a4e,n/a,31 - 45,female,n/a,japanese,"Asian, South Asian or Asian American","east asia (china, taiwan, hong kong, japan, korea)",asr_fairness,real,train
7d4f3a5307715ce713d58e003340cd90,n/a,31 - 45,female,n/a,japanese,"Asian, South Asian or Asian American","east asia (china, taiwan, hong kong, japan, korea)",asr_fairness,real,train
bf9de15da193258aedacb848f9898ac4,n/a,31 - 45,female,n/a,mandarin,"Asian, South Asian or Asian American","east asia (china, taiwan, hong kong, japan, korea)",asr_fairness,real,train
43a79ffb6ba3109a3ca24541cd892559,n/a,31 - 45,female,n/a,mandarin,"Asian, South Asian or Asian American","east asia (china, taiwan, hong kong, japan, korea)",asr_fairness,real,train
a512257a1258c384f9d4a106a7c063ef,n/a,31 - 45,female,n/a,korean,"Asian, South Asian or Asian American","east asia (china, taiwan, hong kong, japan, korea)",asr_fairness,real,train
9b6a625e2917d8ecd154cf3c5f7c3096,n/a,23 - 30,female,n/a,mandarin,"Asian, South Asian or Asian American","east asia (china, taiwan, hong kong, japan, korea)",asr_fairness,real,train
6d1a8796dfcbff366c19c2b015cf722e,n/a,23 - 30,female,n/a,mandarin,"Asian, South Asian or Asian American","east asia (china, taiwan, hong kong, japan, korea)",asr_fairness,real,train
cd4a2108686fc31d5d2206934335c052,n/a,46 - 65,female,n/a,mandarin,"Asian, South Asian or Asian American","east asia (china, taiwan, hong kong, japan, korea)",asr_fairness,real,train
2b1c6d8bb588665f0e4a3cfd7932f142,n/a,31 - 45,female,n/a,cantonese,"Asian, South Asian or Asian American","east asia (china, taiwan, hong kong, japan, korea)",asr_fairness,real,train
36d14bf235da591b64e54da3ba0c31cd,n/a,18 - 22,female,n/a,cantonese,"Asian, South Asian or Asian American","east asia (china, taiwan, hong kong, japan, korea)",asr_fairness,real,train
1bd063f8f68a9f8deaf396c21cdfd1d8,n/a,18 - 22,female,n/a,mandarin,"Asian, South Asian or Asian American","east asia (china, taiwan, hong kong, japan, korea)",asr_fairness,real,train
33a9118d7769e9ef2525a953dffd01b5,n/a,31 - 45,female,n/a,mandarin,"Asian, South Asian or Asian American","east asia (china, taiwan, hong kong, japan, korea)",asr_fairness,real,train
59d10cf4b1409f656af6d7aaab67484a,n/a,46 - 65,female,n/a,mandarin,"Asian, South Asian or Asian American","east asia (china, taiwan, hong kong, japan, korea)",asr_fairness,real,train
2740de4e5a4a5b92858177b2f89b924a,n/a,31 - 45,female,n/a,mandarin,"Asian, South Asian or Asian American","east asia (china, taiwan, hong kong, japan, korea)",asr_fairness,real,train
3246fd4234cf638be3e41ccf24bf50b3,n/a,18 - 22,female,n/a,mandarin,"Asian, South Asian or Asian American","east asia (china, taiwan, hong kong, japan, korea)",asr_fairness,real,train
8b71b4e919a9b590b7eda1c76b0a1773,n/a,23 - 30,female,n/a,mandarin,"Asian, South Asian or Asian American","east asia (china, taiwan, hong kong, japan, korea)",asr_fairness,real,train
7c9430527a259df014e531a3f9e03d30,n/a,23 - 30,female,n/a,mandarin,"Asian, South Asian or Asian American","east asia (china, taiwan, hong kong, japan, korea)",asr_fairness,real,train
dfd9befdcbb4b1a9fd7e95c6de549024,n/a,23 - 30,female,n/a,cantonese,"Asian, South Asian or Asian American","east asia (china, taiwan, hong kong, japan, korea)",asr_fairness,real,train
1c7be3f979c7913f550f00921b5e8d09,n/a,23 - 30,female,n/a,mandarin,"Asian, South Asian or Asian American","east asia (china, taiwan, hong kong, japan, korea)",asr_fairness,real,train
a1706be04af48d1fb7ed71f499b62abd,n/a,18 - 22,female,n/a,cantonese,"Asian, South Asian or Asian American","east asia (china, taiwan, hong kong, japan, korea)",asr_fairness,real,train
d2c8b51c146b40f05dcef27fcb2aa8d0,n/a,23 - 30,female,n/a,mandarin,"Asian, South Asian or Asian American","east asia (china, taiwan, hong kong, japan, korea)",asr_fairness,real,train
ce1eb64c21025a61be915aaccb0c5ca9,n/a,18 - 22,female,n/a,cantonese,"Asian, South Asian or Asian American","east asia (china, taiwan, hong kong, japan, korea)",asr_fairness,real,train
84132ae1f1c3b695a2189b566cec8ba5,n/a,23 - 30,female,n/a,cantonese,"Asian, South Asian or Asian American","east asia (china, taiwan, hong kong, japan, korea)",asr_fairness,real,train
d8f61d326861ea7072bd6f98d4eaf3e0,n/a,31 - 45,female,n/a,mandarin,"Asian, South Asian or Asian American","east asia (china, taiwan, hong kong, japan, korea)",asr_fairness,real,train
87626c64cb19321042043cd476498e78,n/a,31 - 45,female,n/a,mandarin,"Asian, South Asian or Asian American","east asia (china, taiwan, hong kong, japan, korea)",asr_fairness,real,train
6eb4e781a29207b760bf8713c324d432,n/a,31 - 45,female,n/a,arabic,White,"middle east & central asia (arabic-speaking countries, iran, and central asia)",asr_fairness,real,train
44f609c4e514c10adb6928524f912aa1,n/a,46 - 65,female,n/a,arabic,White,"middle east & central asia (arabic-speaking countries, iran, and central asia)",asr_fairness,real,train
3ef5142b163209004efe17ef44d46a44,n/a,46 - 65,female,n/a,arabic,White,"middle east & central asia (arabic-speaking countries, iran, and central asia)",asr_fairness,real,train
5adb6ae71aaa76870cc40a74ecd3d6d0,n/a,46 - 65,female,n/a,arabic,White,"middle east & central asia (arabic-speaking countries, iran, and central asia)",asr_fairness,real,train
5cd811cde57287fe8c805d00c8f99f06,n/a,46 - 65,female,n/a,arabic,White,"middle east & central asia (arabic-speaking countries, iran, and central asia)",asr_fairness,real,train
e59071cd74e73f3a3abe2092206c3451,n/a,46 - 65,female,n/a,arabic,White,"middle east & central asia (arabic-speaking countries, iran, and central asia)",asr_fairness,real,train
48d1f4069e985b45cb64342979f504e1,n/a,46 - 65,female,n/a,arabic,White,"middle east & central asia (arabic-speaking countries, iran, and central asia)",asr_fairness,real,train
ab5b434c612130d6afbd69fec7b96eba,n/a,46 - 65,female,n/a,arabic,White,"middle east & central asia (arabic-speaking countries, iran, and central asia)",asr_fairness,real,train
a2ced64a465b9868299e76015a3cfe55,n/a,31 - 45,female,n/a,arabic,White,"middle east & central asia (arabic-speaking countries, iran, and central asia)",asr_fairness,real,train
8fa2ce1e2b1696455501f218f263b580,n/a,31 - 45,female,n/a,arabic,White,"middle east & central asia (arabic-speaking countries, iran, and central asia)",asr_fairness,real,train
6210e059733af58c66e108a89aecdf48,n/a,46 - 65,female,n/a,arabic,White,"middle east & central asia (arabic-speaking countries, iran, and central asia)",asr_fairness,real,train
0fda53709fdffd59d9064619b0806e8d,n/a,31 - 45,female,n/a,arabic,White,"middle east & central asia (arabic-speaking countries, iran, and central asia)",asr_fairness,real,train
a9d03857f3092be38b85e34a6b72f576,n/a,31 - 45,female,n/a,arabic,White,"middle east & central asia (arabic-speaking countries, iran, and central asia)",asr_fairness,real,train
404aa0f1b2eb648ff0cfa8da112d32de,n/a,46 - 65,female,n/a,arabic,White,"middle east & central asia (arabic-speaking countries, iran, and central asia)",asr_fairness,real,train
